head_entity_text,tail_entity_text,relation
cushion,feathers,"Content-Container (e1, e2)"
girl,community,"Entity-Origin (e1, e2)"
display,cable,"Instrument-Agency (e2, e1)"
treasure trove,palaces,"Member-Collection (e2, e1)"
inventor,alternative,"Product-Producer (e2, e1)"
satellite,orbit,"Entity-Destination (e1, e2)"
nanotubes,cavity,"Content-Container (e1, e2)"
award,scholar,"Entity-Destination (e1, e2)"
measure,lectures,"Entity-Origin (e1, e2)"
hall,disuse,Other
closure,backup,"Cause-Effect (e1, e2)"
sculpture,publications,Other
awards,projects,"Message-Topic (e1, e2)"
motor,belt,"Instrument-Agency (e2, e1)"
Sewer,covers,"Component-Whole (e2, e1)"
hilt,katana,"Component-Whole (e1, e2)"
play,ambition,"Message-Topic (e1, e2)"
devastation,tsunami,"Cause-Effect (e2, e1)"
Scars,burns,"Cause-Effect (e2, e1)"
mess,grits,"Member-Collection (e1, e2)"
factory,banduras,"Product-Producer (e2, e1)"
power supply,power-pack,"Entity-Origin (e1, e2)"
coalition,activities,Other
tail,shark,"Component-Whole (e1, e2)"
skein,geese,"Member-Collection (e1, e2)"
drug,tubes,"Content-Container (e1, e2)"
manna,pot,"Content-Container (e1, e2)"
battalion,musketeers,"Member-Collection (e1, e2)"
crisis,blockade,"Cause-Effect (e2, e1)"
quarrel,administration,"Message-Topic (e1, e2)"
factory,cells,"Product-Producer (e2, e1)"
box cutter,book,"Content-Container (e1, e2)"
industry,backfill,"Product-Producer (e2, e1)"
candidate,race,"Entity-Destination (e1, e2)"
modules,apostrophes,"Message-Topic (e1, e2)"
deck,bus,"Component-Whole (e1, e2)"
messenger bag,trash bag,"Content-Container (e1, e2)"
entrance,building,"Component-Whole (e1, e2)"
photograph,hand,Other
speech,belief,"Message-Topic (e1, e2)"
tap,shower,"Component-Whole (e1, e2)"
phonograph,work,"Entity-Origin (e1, e2)"
oil,filter,"Entity-Destination (e1, e2)"
Scientists,music,"Instrument-Agency (e2, e1)"
mechanic,spanner,"Instrument-Agency (e2, e1)"
artworks,view,"Message-Topic (e1, e2)"
blast,mishandling,"Cause-Effect (e2, e1)"
guns,bar,"Entity-Destination (e1, e2)"
worker,mask,Other
committee,creditors,"Member-Collection (e2, e1)"
photos,weeks,Other
candies,child,"Entity-Destination (e1, e2)"
shortages,riots,"Cause-Effect (e1, e2)"
ion,acid,"Entity-Origin (e1, e2)"
pace,donkeys,Other
noise,quake,"Cause-Effect (e2, e1)"
collective,organizations,"Member-Collection (e2, e1)"
settlers,regions,"Entity-Destination (e1, e2)"
Products,disuse,Other
package,belt bag,"Content-Container (e1, e2)"
installation,next week,Other
images,program,"Entity-Origin (e1, e2)"
personnel,organisation,"Member-Collection (e1, e2)"
text,files,"Content-Container (e1, e2)"
people,bankruptcy,"Entity-Destination (e1, e2)"
man,body,"Content-Container (e1, e2)"
stories,life,"Message-Topic (e1, e2)"
lectures,thoughts,"Message-Topic (e1, e2)"
advantages,fortress,Other
generator,principle,Other
driver,street,"Entity-Destination (e1, e2)"
talk,operations,"Message-Topic (e1, e2)"
sord,mallards,"Member-Collection (e2, e1)"
stones,grinding,"Instrument-Agency (e1, e2)"
brotherhood,aristocrats,"Member-Collection (e2, e1)"
anthology,poems,"Member-Collection (e2, e1)"
kitchen,smoke,"Content-Container (e2, e1)"
pen,desk drawer,"Content-Container (e1, e2)"
scaffold,platform,"Component-Whole (e2, e1)"
media,mixture,Other
ties,era,"Entity-Destination (e1, e2)"
coughing,smoking,"Cause-Effect (e2, e1)"
oil,river,"Entity-Destination (e1, e2)"
delays,governments,"Cause-Effect (e2, e1)"
illness,bacteria,"Cause-Effect (e2, e1)"
explanation,appendix,"Content-Container (e1, e2)"
internal auditors,locations,"Entity-Destination (e1, e2)"
workpackage,tasks,"Component-Whole (e2, e1)"
cat,forepaw,"Instrument-Agency (e2, e1)"
pepper,toy,"Content-Container (e1, e2)"
poverty,migration,"Cause-Effect (e1, e2)"
artisan,burin,"Instrument-Agency (e2, e1)"
article,experiences,"Message-Topic (e1, e2)"
suitcase,money,"Content-Container (e2, e1)"
broom,stick,"Component-Whole (e2, e1)"
mews,hawks,"Member-Collection (e2, e1)"
carp,sack,"Content-Container (e1, e2)"
frustration,rejection,"Cause-Effect (e2, e1)"
deposits,account,"Entity-Destination (e1, e2)"
blood,ewer,"Content-Container (e1, e2)"
Parties,telephone,Other
workers,party,"Member-Collection (e1, e2)"
force,joystick,"Instrument-Agency (e2, e1)"
company,segments,"Entity-Destination (e1, e2)"
Chimpanzees,love,Other
fuel,teflon bladder,"Content-Container (e1, e2)"
system,glands,"Component-Whole (e2, e1)"
tsunami,displacement,"Cause-Effect (e1, e2)"
box,box,"Content-Container (e1, e2)"
sounds,signals,Other
egg,species,"Entity-Origin (e1, e2)"
responsibilities,care,"Entity-Destination (e1, e2)"
formation,parties,Other
rooms,cottage,"Component-Whole (e1, e2)"
invasion force,planet,"Entity-Origin (e1, e2)"
letter,copy,"Content-Container (e1, e2)"
ignorance,news,Other
nunt,cuisine,"Entity-Origin (e1, e2)"
boat,port,"Entity-Origin (e1, e2)"
Horseshoes,blacksmiths,"Product-Producer (e2, e1)"
containers,retail stores,"Entity-Destination (e1, e2)"
item,customer,"Entity-Destination (e1, e2)"
cooper,barrels,"Product-Producer (e1, e2)"
Mothers,kidneys,Other
pollution,stratosphere,"Entity-Destination (e1, e2)"
example,book,"Content-Container (e1, e2)"
bowels,castle,"Component-Whole (e1, e2)"
aircraft,airport,"Entity-Origin (e1, e2)"
fund,business,"Entity-Destination (e1, e2)"
cleaners,burning sensation,"Cause-Effect (e1, e2)"
ship,destination,"Entity-Destination (e1, e2)"
user,gestures,"Instrument-Agency (e2, e1)"
potter,pot,"Product-Producer (e1, e2)"
dust,nosebleeds,"Cause-Effect (e1, e2)"
redcurrent,syrup,"Component-Whole (e1, e2)"
train,station,"Entity-Origin (e1, e2)"
husband,sweater,Other
brew,bottle,"Content-Container (e1, e2)"
water,kettle,"Content-Container (e1, e2)"
finger,nails,"Component-Whole (e2, e1)"
glue,place,"Entity-Destination (e1, e2)"
guide,work,"Message-Topic (e1, e2)"
conditions,areas,"Entity-Destination (e1, e2)"
cement,forms,"Content-Container (e1, e2)"
palm,oil,"Product-Producer (e1, e2)"
Depression,suicide,"Cause-Effect (e1, e2)"
speech,practices,"Message-Topic (e1, e2)"
cadre,musicians,"Member-Collection (e2, e1)"
battalion,swordsmen,"Member-Collection (e2, e1)"
fortress,towers,"Component-Whole (e2, e1)"
pages,tankard,"Content-Container (e1, e2)"
figure,results,"Message-Topic (e1, e2)"
wall,experience,"Component-Whole (e1, e2)"
notes,changes,"Message-Topic (e1, e2)"
appellant,malice,Other
variety,peasants,"Product-Producer (e1, e2)"
manager,list,Other
theme,science fiction,"Message-Topic (e1, e2)"
film,tenacity,"Message-Topic (e1, e2)"
cane,sugar,Other
violinist,body,"Product-Producer (e1, e2)"
shot,wound,"Cause-Effect (e1, e2)"
pace,asses,Other
method,steps,"Component-Whole (e2, e1)"
bug,garage,"Entity-Destination (e1, e2)"
family,village,"Entity-Origin (e1, e2)"
exhibition,qualities,"Message-Topic (e1, e2)"
infestation,fleas,"Cause-Effect (e2, e1)"
theory,exchange,Other
mob,workers,"Member-Collection (e2, e1)"
staff,hospital,"Member-Collection (e1, e2)"
brush,painter,"Instrument-Agency (e1, e2)"
company,trouble,Other
man,lap,Other
novel,governor-general,"Product-Producer (e1, e2)"
flash drive,ROMs,"Content-Container (e1, e2)"
scientists,antiboitics,"Instrument-Agency (e2, e1)"
Acne,hormonal imbalance,"Cause-Effect (e2, e1)"
pump,coupling,"Component-Whole (e1, e2)"
flights,airspace,"Entity-Destination (e1, e2)"
discussion,concept,"Message-Topic (e1, e2)"
probe,fragment,"Entity-Origin (e1, e2)"
restaurant,list,"Member-Collection (e1, e2)"
government,agency,"Product-Producer (e2, e1)"
furniture,legs,"Component-Whole (e2, e1)"
passenger,photograph,"Product-Producer (e2, e1)"
mystery,energy,"Message-Topic (e1, e2)"
teacher,literature,"Instrument-Agency (e2, e1)"
ligature,performer,"Instrument-Agency (e1, e2)"
design,studio,Other
Tree,roots,"Component-Whole (e2, e1)"
mason,walls,"Product-Producer (e2, e1)"
company,benchmarking,"Instrument-Agency (e2, e1)"
cadre,banks,"Member-Collection (e1, e2)"
composer,works,"Product-Producer (e2, e1)"
shovel,gardeners,"Instrument-Agency (e1, e2)"
man,submersible,"Product-Producer (e2, e1)"
family,inpatients,Other
certificate,exemption,"Message-Topic (e1, e2)"
inflammation,pain,"Cause-Effect (e1, e2)"
title,book,"Component-Whole (e1, e2)"
items,customer,"Entity-Destination (e1, e2)"
teaching experience,anecdotes,"Component-Whole (e2, e1)"
association,kits,"Product-Producer (e2, e1)"
skin,orange,"Component-Whole (e1, e2)"
student,balcony,"Entity-Origin (e1, e2)"
property,expression,"Entity-Origin (e1, e2)"
news,article,"Entity-Origin (e1, e2)"
films,viewers,"Entity-Destination (e1, e2)"
forebrain,brain,"Component-Whole (e1, e2)"
plane,runway,"Entity-Origin (e1, e2)"
bomb,freezer,"Content-Container (e1, e2)"
paddling,ducks,"Member-Collection (e2, e1)"
kids,place,"Entity-Origin (e1, e2)"
freighter,dope,"Content-Container (e1, e2)"
impact,work,"Message-Topic (e1, e2)"
constitutes,plant,"Component-Whole (e1, e2)"
froggery,frogs,"Member-Collection (e2, e1)"
water,river,"Entity-Destination (e1, e2)"
evangelist,news,"Product-Producer (e2, e1)"
disorders,mutation,"Cause-Effect (e2, e1)"
baby,bag,"Content-Container (e1, e2)"
wall,youths,"Product-Producer (e2, e1)"
teacher,umbrella,"Instrument-Agency (e1, e2)"
book,process,Other
Power,reaction,"Cause-Effect (e2, e1)"
motions,discipline,"Message-Topic (e1, e2)"
hero,building,"Entity-Destination (e1, e2)"
money,pocket,"Entity-Origin (e1, e2)"
dynamite,blasting,"Instrument-Agency (e1, e2)"
fish,sea,"Entity-Destination (e1, e2)"
player,next round,"Entity-Destination (e1, e2)"
series of poems,story,"Message-Topic (e1, e2)"
license,state,"Entity-Origin (e1, e2)"
radio wave,outer space,"Entity-Destination (e1, e2)"
author,blog,"Product-Producer (e1, e2)"
valves,trumpet,"Component-Whole (e1, e2)"
list,call,"Entity-Origin (e1, e2)"
Doctor,drill,"Instrument-Agency (e1, e2)"
sensor,circle,Other
film,industry,Other
equipment,country,"Entity-Origin (e1, e2)"
hairstyles,days,"Entity-Origin (e1, e2)"
eruption,craters,"Entity-Origin (e1, e2)"
girl,companion,Other
soldiers,post,"Entity-Destination (e1, e2)"
ancestors,rafts,"Instrument-Agency (e1, e2)"
journal,veterinary imaging,"Message-Topic (e1, e2)"
program,poems,"Product-Producer (e1, e2)"
foundry,bells,"Product-Producer (e1, e2)"
weapons,space,"Entity-Destination (e1, e2)"
seat,truck,"Component-Whole (e1, e2)"
storm,upwelling,"Cause-Effect (e2, e1)"
film,flashbacks,"Instrument-Agency (e1, e2)"
documents,literature,"Message-Topic (e1, e2)"
eye,bull,"Component-Whole (e1, e2)"
Shampoos,acid,"Instrument-Agency (e1, e2)"
base,clock,"Component-Whole (e1, e2)"
word,race,"Entity-Origin (e1, e2)"
magazine,music,"Message-Topic (e1, e2)"
socialist,party,"Member-Collection (e1, e2)"
barley,wine,"Component-Whole (e1, e2)"
world,egg,"Content-Container (e1, e2)"
article,problems,"Message-Topic (e1, e2)"
elements,literature,"Entity-Origin (e1, e2)"
title,quip,"Entity-Origin (e1, e2)"
riffraff,savages,"Member-Collection (e2, e1)"
poet,sequel,"Product-Producer (e1, e2)"
league,codes,"Member-Collection (e2, e1)"
religion,empire,"Entity-Destination (e1, e2)"
woofers,box,"Content-Container (e1, e2)"
flood,sea,"Entity-Origin (e1, e2)"
students,groups,"Member-Collection (e1, e2)"
disaster,hurricane,"Cause-Effect (e2, e1)"
products,areas,"Entity-Destination (e1, e2)"
poison,bottle,"Content-Container (e2, e1)"
men,fort,Other
company,portfolio,"Product-Producer (e1, e2)"
avenger,rifle,"Instrument-Agency (e1, e2)"
manuscript,justice,"Message-Topic (e1, e2)"
Members,computers,"Product-Producer (e2, e1)"
crush,passengers,Other
horde,believers,Other
bomb,region,"Entity-Destination (e1, e2)"
astronomer,telescope,"Instrument-Agency (e1, e2)"
methods,publication,"Content-Container (e2, e1)"
man,shovel,"Instrument-Agency (e1, e2)"
dignity,canons,Other
pilots,history,"Entity-Destination (e1, e2)"
energy,posters,"Cause-Effect (e2, e1)"
course,interaction,"Message-Topic (e1, e2)"
car,snakes,"Content-Container (e2, e1)"
chef,knife,"Instrument-Agency (e1, e2)"
treatise,theorist,"Product-Producer (e2, e1)"
communion,saints,Other
creditor,process,Other
journal,use,"Message-Topic (e1, e2)"
laughter,joke,"Cause-Effect (e2, e1)"
efforts,objective,"Entity-Destination (e1, e2)"
bottle,blood,"Content-Container (e2, e1)"
explosion,crater,"Cause-Effect (e1, e2)"
damage,aircraft,"Cause-Effect (e2, e1)"
episode,video,"Content-Container (e1, e2)"
sound,structure,"Entity-Origin (e1, e2)"
building,wall,"Component-Whole (e2, e1)"
generations,future survival,"Entity-Destination (e1, e2)"
ornaments,molds,"Entity-Destination (e1, e2)"
saw,blades,"Component-Whole (e2, e1)"
notes,ideas,"Message-Topic (e1, e2)"
prisoner,tunnel,"Product-Producer (e2, e1)"
accident,power outage,"Cause-Effect (e1, e2)"
bench,magistrates,Other
debate,ethical issues,"Message-Topic (e1, e2)"
eyewitness,account,"Product-Producer (e1, e2)"
letter,headquarters,"Entity-Origin (e1, e2)"
chain,saw,"Component-Whole (e1, e2)"
applicant,school,"Entity-Origin (e1, e2)"
garden,patches,"Component-Whole (e2, e1)"
flu,fevers,"Cause-Effect (e1, e2)"
father,college,"Entity-Destination (e1, e2)"
indicator,headset,"Component-Whole (e1, e2)"
hydrants,facility,"Entity-Origin (e1, e2)"
influenza,virus,"Cause-Effect (e2, e1)"
soap,prime time,"Entity-Destination (e1, e2)"
Wrinkles,laughing,"Cause-Effect (e2, e1)"
varieties,church,Other
grain,spirits,"Entity-Origin (e2, e1)"
crisis,economy,"Entity-Destination (e1, e2)"
damage,virus,"Cause-Effect (e2, e1)"
map,safe,"Content-Container (e1, e2)"
pants,box,"Content-Container (e1, e2)"
mechanism,bridge,"Component-Whole (e2, e1)"
dray,squirrels,"Member-Collection (e2, e1)"
reagent,bottle,"Content-Container (e1, e2)"
illusion,experiments,"Message-Topic (e2, e1)"
criticism,weaknesses,"Message-Topic (e1, e2)"
singer,outdoor stage,"Entity-Destination (e1, e2)"
screwdriver,men,"Instrument-Agency (e1, e2)"
life,movie,"Message-Topic (e2, e1)"
fear,robbers,"Cause-Effect (e2, e1)"
ship,harbour,"Entity-Origin (e1, e2)"
state,capital,"Entity-Origin (e2, e1)"
asphalt,term,"Entity-Origin (e1, e2)"
lord,giving,Other
flock,ducks,"Member-Collection (e2, e1)"
debate,kiosks,"Message-Topic (e1, e2)"
award,organization,"Entity-Destination (e1, e2)"
officer,apparatus,"Instrument-Agency (e2, e1)"
roof,building,"Component-Whole (e1, e2)"
cow,nuzzle,Other
bus,computer,"Component-Whole (e1, e2)"
plan,crime,"Message-Topic (e1, e2)"
guide,world,"Message-Topic (e1, e2)"
book,influence,"Message-Topic (e1, e2)"
picture,holes,"Component-Whole (e2, e1)"
bottle,water,"Content-Container (e2, e1)"
addition,scribe,"Product-Producer (e2, e1)"
blocks,caisson,"Content-Container (e1, e2)"
key,keyboard,"Component-Whole (e1, e2)"
methamphetamine,container,"Content-Container (e1, e2)"
belief,determinism,Other
bungalow,barn,"Content-Container (e1, e2)"
zoo,creeps,"Member-Collection (e2, e1)"
complex,poison,Other
astronauts,asteroid,"Entity-Destination (e1, e2)"
bolt,door,"Component-Whole (e1, e2)"
team,fifth place,"Entity-Destination (e1, e2)"
exhibition,view,"Message-Topic (e1, e2)"
object,nylon bag,"Content-Container (e1, e2)"
tools,process,"Cause-Effect (e1, e2)"
pieces,hutch,"Content-Container (e1, e2)"
constitution,leaders,"Product-Producer (e2, e1)"
musician,preparation,Other
agarose,tray,"Entity-Destination (e1, e2)"
team,chemistry,Other
gun,drawer,"Content-Container (e1, e2)"
president,university,"Member-Collection (e1, e2)"
students,violence,"Instrument-Agency (e2, e1)"
damage,earthquakes,"Cause-Effect (e2, e1)"
train,photographer,"Entity-Origin (e1, e2)"
fluids,cylinder,"Content-Container (e1, e2)"
ship,port,"Entity-Origin (e1, e2)"
worker,boxcar,"Content-Container (e1, e2)"
tempeh,soybeans,"Entity-Origin (e1, e2)"
whirl,insects,Other
tessellate,songs,Other
respondents,programs,"Instrument-Agency (e1, e2)"
abscess,infection,"Cause-Effect (e2, e1)"
study,evaluations,Other
act,limitation,Other
bottle,testimony,"Content-Container (e1, e2)"
flour,mixture,"Content-Container (e2, e1)"
body,workers,"Member-Collection (e2, e1)"
fat,disease,"Cause-Effect (e1, e2)"
barium,sulphate,Other
fees,discussion,"Message-Topic (e1, e2)"
country,machines,"Product-Producer (e1, e2)"
preforms,bottles,Other
plant,flask,"Content-Container (e2, e1)"
acetoin,filtrate,"Entity-Origin (e1, e2)"
metal,ground,"Entity-Origin (e1, e2)"
pillars,ruins,"Component-Whole (e1, e2)"
change,console,Other
fable,progress,"Message-Topic (e1, e2)"
resources,programmers,Other
technocrats,government,"Member-Collection (e1, e2)"
basin,depression,Other
designer,sets,"Product-Producer (e1, e2)"
notification,names,"Message-Topic (e1, e2)"
zoo,misfits,"Member-Collection (e2, e1)"
researcher,question,Other
student,book,Other
guy,knob,"Instrument-Agency (e2, e1)"
fox,fury,Other
work,man,"Product-Producer (e1, e2)"
poem,poet,"Product-Producer (e1, e2)"
electrical short,fire,"Cause-Effect (e1, e2)"
batch,suitcase,"Content-Container (e2, e1)"
wriggle,worms,Other
species,country,"Entity-Destination (e1, e2)"
message,social structure,"Message-Topic (e1, e2)"
raspberry,jelly,"Component-Whole (e1, e2)"
events,dissolution,"Cause-Effect (e1, e2)"
bat,wings,"Component-Whole (e2, e1)"
exhibition,dynamic connections,"Message-Topic (e1, e2)"
contamination,residues,"Cause-Effect (e2, e1)"
Asthma,narrowing,"Cause-Effect (e1, e2)"
request,firm,"Entity-Origin (e1, e2)"
invertebrate,halves,Other
exhibit,designs,"Content-Container (e1, e2)"
hand,fingers,"Component-Whole (e2, e1)"
memo,chairman,"Entity-Origin (e1, e2)"
arm,chair,"Component-Whole (e2, e1)"
ride,sign,"Entity-Origin (e1, e2)"
farmer,hoe,"Instrument-Agency (e2, e1)"
meeting,influenza,"Message-Topic (e1, e2)"
air,lungs,"Entity-Origin (e1, e2)"
press,results,"Message-Topic (e1, e2)"
lyrics,sexual politics,"Message-Topic (e1, e2)"
incident,entry,"Cause-Effect (e2, e1)"
name,times,"Entity-Origin (e1, e2)"
imbalance,torque,"Cause-Effect (e1, e2)"
bombs,cars,"Entity-Destination (e1, e2)"
timer,clock,Other
rain,offers,Other
officer,college,Other
robbers,scene,"Entity-Origin (e1, e2)"
body,traders,"Member-Collection (e1, e2)"
prisoner,cell,"Entity-Destination (e1, e2)"
studies,vegetation,"Message-Topic (e1, e2)"
fish,eggs,"Product-Producer (e1, e2)"
clique,acquaintances,"Member-Collection (e2, e1)"
statement,president,"Product-Producer (e1, e2)"
world,factory,Other
union,senses,"Component-Whole (e1, e2)"
engineers,method,"Product-Producer (e1, e2)"
oil,radiator,"Entity-Destination (e1, e2)"
parameters,text,Other
medicine,patient,"Entity-Destination (e1, e2)"
rookery,glossy ibis,"Member-Collection (e2, e1)"
fear,death,"Cause-Effect (e2, e1)"
data,text box,"Entity-Destination (e1, e2)"
view,perspective,"Entity-Origin (e1, e2)"
singer,song,"Product-Producer (e1, e2)"
vehicles,city,"Entity-Destination (e1, e2)"
discussion,words,"Message-Topic (e1, e2)"
design,work,"Entity-Origin (e1, e2)"
county,mailbox,Other
devastation,earthquake,"Cause-Effect (e2, e1)"
rash,fungal imbalance,"Cause-Effect (e2, e1)"
fans,hiding,"Entity-Destination (e1, e2)"
chapters,book,"Component-Whole (e1, e2)"
patents,algorithms,"Message-Topic (e1, e2)"
patch,flowers,"Member-Collection (e2, e1)"
statue,box,"Content-Container (e1, e2)"
box,cornerstone,"Content-Container (e1, e2)"
teeth,roots,"Component-Whole (e1, e2)"
neuron,jolt,"Product-Producer (e1, e2)"
cells,table,"Component-Whole (e1, e2)"
balls,basket,"Entity-Destination (e1, e2)"
rule,use,"Message-Topic (e1, e2)"
proletariat,nationalities,"Member-Collection (e2, e1)"
boys,fighting,"Entity-Destination (e1, e2)"
album,band,"Product-Producer (e1, e2)"
dean,faculty,"Member-Collection (e1, e2)"
animal,bong,"Content-Container (e1, e2)"
skirt,trunk,"Content-Container (e1, e2)"
Electricians,maps,Other
grenade,canister,"Content-Container (e1, e2)"
yachts,harbor,"Entity-Destination (e1, e2)"
ham,sandwich,"Component-Whole (e1, e2)"
arrangements,demonstrator,Other
Cavalry,cuirassiers,"Member-Collection (e2, e1)"
hookup,products,Other
sewer,cover,"Component-Whole (e2, e1)"
escape,bottle,"Content-Container (e1, e2)"
emails,mail box,"Content-Container (e1, e2)"
series,rites,"Message-Topic (e1, e2)"
wares,potter,"Product-Producer (e1, e2)"
water,straw-bales,"Content-Container (e1, e2)"
show,discussion,"Message-Topic (e1, e2)"
research,environmental issues,Other
farmer,poverty,"Entity-Destination (e1, e2)"
crocodile,snout,"Component-Whole (e1, e2)"
author,book,"Product-Producer (e1, e2)"
cough syrup,bottle,"Content-Container (e1, e2)"
cartridges,printer,"Component-Whole (e1, e2)"
museum,pit,Other
laws,size,Other
Tsunamis,displacement,"Cause-Effect (e2, e1)"
material,outer disc regions,"Entity-Destination (e1, e2)"
irritants,coughing,"Cause-Effect (e1, e2)"
office,floor,"Component-Whole (e2, e1)"
wine,carton,"Content-Container (e1, e2)"
ammonia,plant,"Product-Producer (e1, e2)"
speech,problems,"Message-Topic (e1, e2)"
blisters,antibodies,"Cause-Effect (e2, e1)"
timestamp,date,"Entity-Origin (e1, e2)"
division,pikemen,"Member-Collection (e2, e1)"
book,slipcase,"Content-Container (e1, e2)"
spacecraft,container,"Content-Container (e1, e2)"
photographer,heartland,"Entity-Destination (e1, e2)"
water,ewer,"Content-Container (e1, e2)"
pipeline,gas,"Content-Container (e2, e1)"
decline,collapse,"Cause-Effect (e2, e1)"
block,fishermen,Other
fly,jeans,"Component-Whole (e1, e2)"
knob,bat,"Component-Whole (e1, e2)"
athlete,stance,Other
resource,results,"Message-Topic (e1, e2)"
maternity wards,chaos,"Entity-Destination (e1, e2)"
gold,quartz tube,"Content-Container (e1, e2)"
system,antennas,"Component-Whole (e2, e1)"
cranberry,jelly,Other
stone,man,"Instrument-Agency (e1, e2)"
world,life,"Entity-Origin (e1, e2)"
Chocolates,acne,"Cause-Effect (e1, e2)"
gunshot,forearm,Other
pan,spaghetti,"Content-Container (e1, e2)"
emperor,decree,"Product-Producer (e1, e2)"
machine,reservoir,"Component-Whole (e2, e1)"
box,braces,"Content-Container (e1, e2)"
moment,minutes,Other
coughing,allergies,"Cause-Effect (e2, e1)"
disturbance,overpopulation,"Cause-Effect (e2, e1)"
industry,economy,"Component-Whole (e1, e2)"
pillar,bridge,"Component-Whole (e1, e2)"
announcement,stir,"Cause-Effect (e1, e2)"
protein,cancer,"Cause-Effect (e1, e2)"
blacksmith,forge,"Instrument-Agency (e1, e2)"
wheat,whisky,Other
cell,bees,Other
images,web page,"Content-Container (e1, e2)"
stern,boat,"Component-Whole (e1, e2)"
firm,head,Other
lines,terminal,"Entity-Origin (e1, e2)"
guard,chuckle,Other
electrode,top,Other
confederacy,clans,"Member-Collection (e2, e1)"
communists,wall,Other
Danger,routine,"Component-Whole (e1, e2)"
criticism,religion,"Message-Topic (e1, e2)"
tube,beaker,"Content-Container (e1, e2)"
formation,dragoons,"Member-Collection (e2, e1)"
tomatoes,pail,"Content-Container (e1, e2)"
guard,look,Other
deformation,filling,"Cause-Effect (e2, e1)"
headaches,allergies,"Cause-Effect (e2, e1)"
constable,ravens,"Member-Collection (e2, e1)"
pin,grenade,"Component-Whole (e1, e2)"
nursery,stars,"Entity-Origin (e2, e1)"
breakdown,war,"Cause-Effect (e2, e1)"
wizard,interface,Other
body,trunk,"Content-Container (e1, e2)"
technical terms,glossary section,"Content-Container (e1, e2)"
remark,person,Other
bill,commerce,"Message-Topic (e1, e2)"
artery,arch,"Entity-Origin (e1, e2)"
magazine,life,"Message-Topic (e1, e2)"
walls,fortress,"Component-Whole (e1, e2)"
craftsperson,representation,"Product-Producer (e2, e1)"
drug,matrix,"Content-Container (e1, e2)"
text,grammars,"Product-Producer (e2, e1)"
queen,cage,"Content-Container (e1, e2)"
claim,quarters,Other
bolt,handle,"Component-Whole (e1, e2)"
press release,studio,"Entity-Origin (e1, e2)"
hunger,unrest,"Cause-Effect (e1, e2)"
ulcers,infectious agent,"Cause-Effect (e2, e1)"
political science,government,"Message-Topic (e1, e2)"
states,counties,"Component-Whole (e2, e1)"
hide,tigers,"Entity-Origin (e1, e2)"
products,defendant,"Product-Producer (e2, e1)"
fisherman,boat,Other
inconvenience,fence,"Cause-Effect (e2, e1)"
waves,nausea,"Cause-Effect (e1, e2)"
sweetcorn,cobs,Other
person,couverture,"Product-Producer (e2, e1)"
images,reliquary,"Content-Container (e1, e2)"
house,garage,"Component-Whole (e2, e1)"
water,hole,"Content-Container (e1, e2)"
speech,conversation,"Message-Topic (e1, e2)"
product,house,"Entity-Destination (e1, e2)"
deck,cards,"Member-Collection (e2, e1)"
fire,accident,Other
profits,inflation,"Cause-Effect (e2, e1)"
team,insulation,"Product-Producer (e2, e1)"
snow,snowdrifts,"Component-Whole (e1, e2)"
furniture,maker,"Product-Producer (e1, e2)"
sparrows,wall,"Entity-Destination (e1, e2)"
stand,gang violence,"Message-Topic (e1, e2)"
commissioner,officers,"Instrument-Agency (e2, e1)"
wool,industry,"Product-Producer (e1, e2)"
orders,legislation,"Message-Topic (e1, e2)"
theory,napkin,"Content-Container (e1, e2)"
researchers,fat,Other
help,quarter,"Entity-Origin (e1, e2)"
area,pen,"Content-Container (e2, e1)"
guns,safe,"Content-Container (e1, e2)"
author,book,"Product-Producer (e1, e2)"
clot,seizure,"Cause-Effect (e1, e2)"
radiation,microwaves,"Entity-Origin (e1, e2)"
brew,tank,"Content-Container (e1, e2)"
orchard,cherries,"Entity-Origin (e2, e1)"
lions,flippers,"Component-Whole (e2, e1)"
leash,deer,"Member-Collection (e2, e1)"
child,nail,"Instrument-Agency (e2, e1)"
boredom,violence,"Cause-Effect (e1, e2)"
robots,components,"Product-Producer (e2, e1)"
steps,ladder,"Component-Whole (e1, e2)"
wheat,beer,"Entity-Origin (e2, e1)"
couple,clowns,"Member-Collection (e2, e1)"
wainwright,shapes,"Product-Producer (e2, e1)"
children,relatives,"Entity-Destination (e1, e2)"
pendant,bail,"Component-Whole (e2, e1)"
mainspring,watch,"Component-Whole (e1, e2)"
population,peak,Other
data,study,"Entity-Origin (e1, e2)"
ring,power,"Cause-Effect (e1, e2)"
verses,nature,"Message-Topic (e1, e2)"
struggle,disturbance,"Cause-Effect (e1, e2)"
computer company,problems,Other
evacuation,explosion,"Cause-Effect (e2, e1)"
message,friend,"Entity-Origin (e1, e2)"
trio,blaze,"Cause-Effect (e1, e2)"
information,public domain,"Entity-Destination (e1, e2)"
alcohol,drink,"Component-Whole (e1, e2)"
Fish,liver,"Component-Whole (e2, e1)"
incidents,injuries,"Cause-Effect (e1, e2)"
wind,fire,"Cause-Effect (e1, e2)"
patient,nostrils,"Component-Whole (e2, e1)"
visitor,stars,"Entity-Origin (e1, e2)"
Politicians,teachings,"Instrument-Agency (e1, e2)"
name,article,"Content-Container (e1, e2)"
