head_entity_text,tail_entity_text,relation
Pressure,friction,"Cause-Effect (e1, e2)"
rat,cell,"Entity-Origin (e1, e2)"
recovery,tsunami,"Cause-Effect (e2, e1)"
pocket,robe,"Component-Whole (e1, e2)"
brain,jar,"Content-Container (e1, e2)"
poet,poems,"Product-Producer (e1, e2)"
veto,president,"Instrument-Agency (e2, e1)"
rabble,appetites,"Member-Collection (e2, e1)"
countries,history,Other
science fiction,roles,"Message-Topic (e1, e2)"
fraternity,cultures,"Component-Whole (e1, e2)"
Cancellations,mail,"Instrument-Agency (e2, e1)"
world,process,"Cause-Effect (e2, e1)"
motet,idea,"Entity-Origin (e1, e2)"
method,step,"Component-Whole (e2, e1)"
creator,game,"Product-Producer (e1, e2)"
cornucopia,reviews,"Content-Container (e1, e2)"
floods,rains,"Cause-Effect (e2, e1)"
umpire,game,"Member-Collection (e1, e2)"
physicist,term,"Product-Producer (e1, e2)"
brigade,guards,"Member-Collection (e1, e2)"
buses,airport,"Entity-Origin (e1, e2)"
predisposition,diseases,"Cause-Effect (e1, e2)"
run,poultry,"Product-Producer (e2, e1)"
sketch,sleeve,"Content-Container (e1, e2)"
water,flask,"Content-Container (e1, e2)"
crystal,molecules,"Component-Whole (e2, e1)"
software,developer,"Product-Producer (e2, e1)"
bag,items,"Content-Container (e1, e2)"
solute,micelle,"Content-Container (e1, e2)"
beam,emission,"Product-Producer (e2, e1)"
book,library,"Entity-Origin (e1, e2)"
groups,tunnel,"Product-Producer (e1, e2)"
party,pledge,"Message-Topic (e1, e2)"
orange slices,meals,"Content-Container (e1, e2)"
legion,swordsmen,"Member-Collection (e1, e2)"
pressure,caisson,"Content-Container (e1, e2)"
fire,quake,"Cause-Effect (e2, e1)"
song,character,"Product-Producer (e2, e1)"
book,author,"Product-Producer (e2, e1)"
pilot,parking lot,"Entity-Destination (e1, e2)"
swarm,earthquakes,"Member-Collection (e2, e1)"
viruses,people,"Entity-Destination (e1, e2)"
income,administration,"Entity-Destination (e1, e2)"
teacher,team,"Member-Collection (e1, e2)"
devastation,waste,"Cause-Effect (e2, e1)"
saint,martyrdom,Other
huddle,hens,"Member-Collection (e2, e1)"
president,bankruptcy,"Entity-Destination (e1, e2)"
cigars,humidor,"Content-Container (e1, e2)"
ring,gossipers,"Member-Collection (e2, e1)"
Information,test,"Entity-Origin (e1, e2)"
wire,beaker,"Content-Container (e1, e2)"
monks,pieces,"Instrument-Agency (e2, e1)"
talk,tricks,"Message-Topic (e1, e2)"
horses,stud,"Member-Collection (e1, e2)"
battalion,pikemen,"Member-Collection (e2, e1)"
leader,society,"Member-Collection (e1, e2)"
metrosexuals,moisturizers,"Instrument-Agency (e2, e1)"
legion,grenadiers,"Member-Collection (e2, e1)"
staff,chairman,"Member-Collection (e2, e1)"
blonde,voice,"Component-Whole (e1, e2)"
system,rig,"Instrument-Agency (e1, e2)"
meatballs,ground,"Entity-Destination (e1, e2)"
producer,machinery,"Product-Producer (e1, e2)"
instrument,vacuum chamber,"Content-Container (e1, e2)"
pact,effect,"Cause-Effect (e1, e2)"
metal,chamber,"Entity-Destination (e1, e2)"
disappointment,audience,"Entity-Origin (e1, e2)"
profit,cancer research center,"Entity-Destination (e1, e2)"
damage,industry,"Cause-Effect (e2, e1)"
pollution,warming,"Cause-Effect (e1, e2)"
treatment,disease,"Cause-Effect (e1, e2)"
phrase,argument,"Entity-Origin (e1, e2)"
seawater,ions,"Content-Container (e2, e1)"
tapir,hoof,"Component-Whole (e2, e1)"
paper,staff,"Product-Producer (e1, e2)"
holder,spiral,"Content-Container (e1, e2)"
daughter,idea,"Product-Producer (e1, e2)"
recipe,collection,"Member-Collection (e1, e2)"
medical information,medical procedures,"Message-Topic (e1, e2)"
server,approach,"Entity-Origin (e2, e1)"
bible,desk drawer,"Content-Container (e1, e2)"
carafe,clock,"Content-Container (e1, e2)"
study,effects,"Message-Topic (e1, e2)"
Sets,letters,Other
artist,creations,"Product-Producer (e2, e1)"
federation,associations,"Member-Collection (e2, e1)"
disorders,drinking,"Cause-Effect (e2, e1)"
musician,dulcimers,"Product-Producer (e1, e2)"
pocket,jeans,"Component-Whole (e1, e2)"
pineapple,wine,"Product-Producer (e1, e2)"
swarm,particles,"Member-Collection (e1, e2)"
release,surfaces,"Entity-Origin (e1, e2)"
heel,foot,"Component-Whole (e1, e2)"
Beavers,canals,"Product-Producer (e2, e1)"
valves,heart,"Component-Whole (e1, e2)"
offices,building,"Content-Container (e1, e2)"
information,files,"Content-Container (e1, e2)"
crypt,choir,"Content-Container (e1, e2)"
ointment,eyelid,"Content-Container (e1, e2)"
cocaine,cylinders,"Content-Container (e1, e2)"
golfer,statement,"Message-Topic (e1, e2)"
veins,leg,"Component-Whole (e1, e2)"
engineer,machine,"Product-Producer (e1, e2)"
water,crack,"Content-Container (e1, e2)"
array,topics,"Component-Whole (e2, e1)"
crash,rhinoceroses,"Member-Collection (e1, e2)"
amount,charities,"Entity-Destination (e1, e2)"
bottle,kerosene,"Content-Container (e1, e2)"
forkful,mouth,"Content-Container (e1, e2)"
suitcase,clothes,"Content-Container (e1, e2)"
room,hill,"Entity-Origin (e1, e2)"
story,conquest,"Message-Topic (e1, e2)"
conference,debate,"Component-Whole (e1, e2)"
measure,discussion,"Message-Topic (e1, e2)"
person,brakes,"Product-Producer (e1, e2)"
rain,downtown,"Entity-Destination (e1, e2)"
oil,flour,"Entity-Origin (e1, e2)"
Stone,grinding,"Instrument-Agency (e1, e2)"
statement,departure,"Message-Topic (e1, e2)"
Junk mails,spam folder,"Content-Container (e1, e2)"
yeast,tubes,"Content-Container (e1, e2)"
Lactic acid,dextrose,"Product-Producer (e2, e1)"
backpack,laptop computer,"Content-Container (e1, e2)"
demolition,company,"Product-Producer (e2, e1)"
cushion,feathers,"Content-Container (e1, e2)"
girl,community,"Entity-Origin (e1, e2)"
display,cable,"Instrument-Agency (e2, e1)"
treasure trove,palaces,"Content-Container (e1, e2)"
inventor,alternative,Other
satellite,orbit,"Entity-Origin (e1, e2)"
nanotubes,cavity,"Content-Container (e1, e2)"
award,scholar,"Entity-Destination (e1, e2)"
measure,lectures,"Entity-Origin (e1, e2)"
hall,disuse,Other
closure,backup,"Cause-Effect (e1, e2)"
sculpture,publications,"Content-Container (e1, e2)"
awards,projects,"Product-Producer (e2, e1)"
motor,belt,"Instrument-Agency (e2, e1)"
Sewer,covers,"Component-Whole (e2, e1)"
hilt,katana,"Component-Whole (e1, e2)"
play,ambition,"Message-Topic (e1, e2)"
devastation,tsunami,"Cause-Effect (e2, e1)"
Scars,burns,"Cause-Effect (e2, e1)"
mess,grits,"Component-Whole (e2, e1)"
factory,banduras,"Product-Producer (e2, e1)"
power supply,power-pack,"Entity-Origin (e1, e2)"
coalition,activities,"Product-Producer (e1, e2)"
tail,shark,"Component-Whole (e1, e2)"
skein,geese,"Member-Collection (e1, e2)"
drug,tubes,"Content-Container (e1, e2)"
manna,pot,"Content-Container (e1, e2)"
battalion,musketeers,"Member-Collection (e2, e1)"
crisis,blockade,"Cause-Effect (e2, e1)"
quarrel,administration,"Message-Topic (e1, e2)"
factory,cells,"Product-Producer (e2, e1)"
box cutter,book,"Content-Container (e1, e2)"
industry,backfill,"Product-Producer (e1, e2)"
candidate,race,"Entity-Destination (e1, e2)"
modules,apostrophes,"Content-Container (e1, e2)"
deck,bus,"Component-Whole (e1, e2)"
messenger bag,trash bag,"Content-Container (e1, e2)"
entrance,building,"Component-Whole (e1, e2)"
photograph,hand,"Instrument-Agency (e2, e1)"
speech,belief,"Message-Topic (e1, e2)"
tap,shower,"Component-Whole (e1, e2)"
phonograph,work,"Entity-Origin (e1, e2)"
oil,filter,"Content-Container (e1, e2)"
Scientists,music,"Instrument-Agency (e1, e2)"
mechanic,spanner,"Instrument-Agency (e2, e1)"
artworks,view,"Message-Topic (e1, e2)"
blast,mishandling,"Cause-Effect (e2, e1)"
guns,bar,"Entity-Destination (e1, e2)"
worker,mask,"Component-Whole (e2, e1)"
committee,creditors,"Member-Collection (e2, e1)"
photos,weeks,"Entity-Origin (e1, e2)"
candies,child,"Entity-Destination (e1, e2)"
shortages,riots,"Cause-Effect (e1, e2)"
ion,acid,"Entity-Origin (e1, e2)"
pace,donkeys,"Member-Collection (e1, e2)"
noise,quake,"Cause-Effect (e2, e1)"
collective,organizations,"Member-Collection (e2, e1)"
settlers,regions,"Entity-Destination (e1, e2)"
Products,disuse,"Entity-Destination (e1, e2)"
package,belt bag,"Content-Container (e1, e2)"
installation,next week,"Entity-Destination (e1, e2)"
images,program,"Entity-Origin (e1, e2)"
personnel,organisation,"Member-Collection (e1, e2)"
text,files,"Content-Container (e1, e2)"
people,bankruptcy,"Entity-Destination (e1, e2)"
man,body,"Content-Container (e2, e1)"
stories,life,"Message-Topic (e1, e2)"
lectures,thoughts,"Message-Topic (e1, e2)"
advantages,fortress,"Component-Whole (e1, e2)"
generator,principle,"Instrument-Agency (e2, e1)"
driver,street,"Entity-Destination (e1, e2)"
talk,operations,"Message-Topic (e1, e2)"
sord,mallards,"Member-Collection (e2, e1)"
stones,grinding,"Instrument-Agency (e1, e2)"
brotherhood,aristocrats,"Member-Collection (e2, e1)"
anthology,poems,"Member-Collection (e2, e1)"
kitchen,smoke,"Content-Container (e2, e1)"
pen,desk drawer,"Content-Container (e1, e2)"
scaffold,platform,"Component-Whole (e2, e1)"
media,mixture,"Instrument-Agency (e2, e1)"
ties,era,"Entity-Destination (e1, e2)"
coughing,smoking,"Cause-Effect (e2, e1)"
oil,river,"Entity-Destination (e1, e2)"
delays,governments,"Cause-Effect (e2, e1)"
illness,bacteria,"Cause-Effect (e2, e1)"
explanation,appendix,"Content-Container (e1, e2)"
internal auditors,locations,"Entity-Destination (e1, e2)"
workpackage,tasks,"Component-Whole (e1, e2)"
cat,forepaw,"Component-Whole (e2, e1)"
pepper,toy,"Content-Container (e1, e2)"
poverty,migration,"Cause-Effect (e1, e2)"
artisan,burin,"Instrument-Agency (e2, e1)"
article,experiences,"Message-Topic (e1, e2)"
suitcase,money,"Content-Container (e2, e1)"
broom,stick,"Component-Whole (e2, e1)"
mews,hawks,"Content-Container (e1, e2)"
carp,sack,"Content-Container (e1, e2)"
frustration,rejection,"Cause-Effect (e2, e1)"
deposits,account,"Content-Container (e1, e2)"
blood,ewer,"Content-Container (e1, e2)"
Parties,telephone,"Instrument-Agency (e1, e2)"
workers,party,"Member-Collection (e1, e2)"
force,joystick,"Instrument-Agency (e2, e1)"
company,segments,"Entity-Destination (e1, e2)"
Chimpanzees,love,Other
fuel,teflon bladder,"Content-Container (e1, e2)"
system,glands,"Component-Whole (e2, e1)"
tsunami,displacement,"Cause-Effect (e1, e2)"
box,box,"Content-Container (e1, e2)"
sounds,signals,"Entity-Destination (e1, e2)"
egg,species,"Entity-Origin (e1, e2)"
responsibilities,care,"Entity-Destination (e1, e2)"
formation,parties,"Product-Producer (e2, e1)"
rooms,cottage,"Content-Container (e1, e2)"
invasion force,planet,"Entity-Origin (e1, e2)"
letter,copy,"Content-Container (e1, e2)"
ignorance,news,"Message-Topic (e1, e2)"
nunt,cuisine,"Entity-Origin (e1, e2)"
boat,port,"Entity-Origin (e1, e2)"
Horseshoes,blacksmiths,"Product-Producer (e2, e1)"
containers,retail stores,"Entity-Destination (e1, e2)"
item,customer,"Entity-Destination (e1, e2)"
cooper,barrels,"Product-Producer (e1, e2)"
Mothers,kidneys,"Entity-Origin (e1, e2)"
pollution,stratosphere,"Entity-Destination (e1, e2)"
example,book,"Entity-Origin (e1, e2)"
bowels,castle,"Component-Whole (e1, e2)"
aircraft,airport,"Entity-Origin (e1, e2)"
fund,business,"Entity-Destination (e1, e2)"
cleaners,burning sensation,"Cause-Effect (e1, e2)"
ship,destination,"Entity-Destination (e1, e2)"
user,gestures,"Instrument-Agency (e2, e1)"
potter,pot,"Product-Producer (e1, e2)"
dust,nosebleeds,"Cause-Effect (e1, e2)"
redcurrent,syrup,"Component-Whole (e1, e2)"
train,station,"Entity-Origin (e1, e2)"
husband,sweater,Other
brew,bottle,"Content-Container (e1, e2)"
water,kettle,"Content-Container (e1, e2)"
finger,nails,"Component-Whole (e2, e1)"
glue,place,"Content-Container (e1, e2)"
guide,work,"Message-Topic (e1, e2)"
conditions,areas,"Entity-Destination (e1, e2)"
cement,forms,"Content-Container (e1, e2)"
palm,oil,"Product-Producer (e2, e1)"
Depression,suicide,"Cause-Effect (e1, e2)"
speech,practices,"Message-Topic (e1, e2)"
cadre,musicians,"Member-Collection (e2, e1)"
battalion,swordsmen,"Member-Collection (e2, e1)"
fortress,towers,"Component-Whole (e2, e1)"
pages,tankard,"Content-Container (e1, e2)"
figure,results,"Content-Container (e2, e1)"
wall,experience,"Component-Whole (e1, e2)"
notes,changes,"Message-Topic (e1, e2)"
appellant,malice,"Instrument-Agency (e2, e1)"
variety,peasants,"Product-Producer (e2, e1)"
manager,list,"Product-Producer (e2, e1)"
theme,science fiction,"Content-Container (e1, e2)"
film,tenacity,"Message-Topic (e1, e2)"
cane,sugar,"Product-Producer (e2, e1)"
violinist,body,"Product-Producer (e1, e2)"
shot,wound,"Cause-Effect (e1, e2)"
pace,asses,"Instrument-Agency (e2, e1)"
method,steps,"Component-Whole (e1, e2)"
bug,garage,"Entity-Destination (e1, e2)"
family,village,"Entity-Origin (e1, e2)"
exhibition,qualities,"Message-Topic (e1, e2)"
infestation,fleas,"Cause-Effect (e2, e1)"
theory,exchange,"Component-Whole (e2, e1)"
mob,workers,"Member-Collection (e2, e1)"
staff,hospital,"Member-Collection (e1, e2)"
brush,painter,"Instrument-Agency (e2, e1)"
company,trouble,Other
man,lap,Other
novel,governor-general,"Product-Producer (e2, e1)"
flash drive,ROMs,"Content-Container (e1, e2)"
scientists,antiboitics,"Instrument-Agency (e2, e1)"
Acne,hormonal imbalance,"Cause-Effect (e2, e1)"
pump,coupling,"Instrument-Agency (e1, e2)"
flights,airspace,"Entity-Destination (e1, e2)"
discussion,concept,"Message-Topic (e1, e2)"
probe,fragment,"Entity-Origin (e1, e2)"
restaurant,list,"Member-Collection (e1, e2)"
government,agency,"Product-Producer (e2, e1)"
furniture,legs,"Component-Whole (e2, e1)"
passenger,photograph,"Product-Producer (e1, e2)"
mystery,energy,"Entity-Origin (e1, e2)"
teacher,literature,"Instrument-Agency (e2, e1)"
ligature,performer,"Instrument-Agency (e1, e2)"
design,studio,"Product-Producer (e1, e2)"
Tree,roots,"Component-Whole (e2, e1)"
mason,walls,"Product-Producer (e1, e2)"
company,benchmarking,"Instrument-Agency (e2, e1)"
cadre,banks,"Component-Whole (e1, e2)"
composer,works,"Product-Producer (e1, e2)"
shovel,gardeners,"Instrument-Agency (e2, e1)"
man,submersible,"Product-Producer (e1, e2)"
family,inpatients,"Member-Collection (e1, e2)"
certificate,exemption,"Message-Topic (e1, e2)"
inflammation,pain,"Cause-Effect (e1, e2)"
title,book,"Component-Whole (e1, e2)"
items,customer,"Entity-Destination (e1, e2)"
teaching experience,anecdotes,"Component-Whole (e2, e1)"
association,kits,"Product-Producer (e1, e2)"
skin,orange,"Component-Whole (e1, e2)"
student,balcony,"Entity-Origin (e1, e2)"
property,expression,"Component-Whole (e1, e2)"
news,article,"Content-Container (e1, e2)"
films,viewers,"Entity-Destination (e1, e2)"
forebrain,brain,"Component-Whole (e1, e2)"
plane,runway,"Entity-Origin (e1, e2)"
bomb,freezer,"Content-Container (e1, e2)"
paddling,ducks,"Member-Collection (e2, e1)"
kids,place,"Entity-Origin (e1, e2)"
freighter,dope,"Content-Container (e1, e2)"
impact,work,"Content-Container (e1, e2)"
constitutes,plant,"Component-Whole (e1, e2)"
froggery,frogs,"Member-Collection (e2, e1)"
water,river,"Entity-Destination (e1, e2)"
evangelist,news,"Message-Topic (e1, e2)"
disorders,mutation,"Cause-Effect (e2, e1)"
baby,bag,"Content-Container (e1, e2)"
wall,youths,"Product-Producer (e2, e1)"
teacher,umbrella,"Instrument-Agency (e2, e1)"
book,process,"Message-Topic (e1, e2)"
Power,reaction,"Product-Producer (e2, e1)"
motions,discipline,"Message-Topic (e1, e2)"
hero,building,"Entity-Destination (e1, e2)"
money,pocket,"Content-Container (e1, e2)"
dynamite,blasting,"Instrument-Agency (e1, e2)"
fish,sea,"Entity-Destination (e1, e2)"
player,next round,"Entity-Destination (e1, e2)"
series of poems,story,"Message-Topic (e1, e2)"
license,state,"Entity-Origin (e1, e2)"
radio wave,outer space,"Entity-Destination (e1, e2)"
author,blog,"Product-Producer (e1, e2)"
valves,trumpet,"Component-Whole (e1, e2)"
list,call,"Entity-Origin (e1, e2)"
Doctor,drill,"Instrument-Agency (e2, e1)"
sensor,circle,"Entity-Destination (e1, e2)"
film,industry,"Component-Whole (e1, e2)"
equipment,country,"Entity-Origin (e1, e2)"
hairstyles,days,"Entity-Origin (e1, e2)"
eruption,craters,"Entity-Origin (e1, e2)"
girl,companion,"Instrument-Agency (e2, e1)"
soldiers,post,"Entity-Destination (e1, e2)"
ancestors,rafts,"Instrument-Agency (e1, e2)"
journal,veterinary imaging,"Message-Topic (e1, e2)"
program,poems,"Product-Producer (e1, e2)"
foundry,bells,"Product-Producer (e1, e2)"
weapons,space,"Entity-Destination (e1, e2)"
seat,truck,"Component-Whole (e1, e2)"
storm,upwelling,"Cause-Effect (e2, e1)"
film,flashbacks,"Instrument-Agency (e2, e1)"
documents,literature,"Message-Topic (e1, e2)"
eye,bull,"Component-Whole (e1, e2)"
Shampoos,acid,"Instrument-Agency (e2, e1)"
base,clock,"Component-Whole (e1, e2)"
word,race,"Entity-Origin (e1, e2)"
magazine,music,"Message-Topic (e1, e2)"
socialist,party,"Member-Collection (e2, e1)"
barley,wine,"Component-Whole (e1, e2)"
world,egg,"Content-Container (e1, e2)"
article,problems,"Message-Topic (e1, e2)"
elements,literature,"Component-Whole (e1, e2)"
title,quip,"Entity-Origin (e2, e1)"
riffraff,savages,"Member-Collection (e2, e1)"
poet,sequel,"Product-Producer (e1, e2)"
league,codes,"Member-Collection (e2, e1)"
religion,empire,"Entity-Destination (e1, e2)"
woofers,box,"Content-Container (e1, e2)"
flood,sea,"Entity-Origin (e1, e2)"
students,groups,"Member-Collection (e1, e2)"
disaster,hurricane,"Cause-Effect (e2, e1)"
products,areas,"Entity-Destination (e1, e2)"
poison,bottle,"Content-Container (e1, e2)"
men,fort,"Content-Container (e1, e2)"
company,portfolio,"Product-Producer (e1, e2)"
avenger,rifle,"Instrument-Agency (e2, e1)"
manuscript,justice,"Message-Topic (e1, e2)"
Members,computers,"Product-Producer (e1, e2)"
crush,passengers,"Content-Container (e1, e2)"
horde,believers,"Member-Collection (e2, e1)"
bomb,region,"Entity-Destination (e1, e2)"
astronomer,telescope,"Instrument-Agency (e2, e1)"
methods,publication,"Content-Container (e1, e2)"
man,shovel,"Instrument-Agency (e2, e1)"
dignity,canons,Other
pilots,history,"Entity-Destination (e1, e2)"
energy,posters,"Cause-Effect (e2, e1)"
course,interaction,"Message-Topic (e1, e2)"
car,snakes,"Content-Container (e2, e1)"
chef,knife,"Instrument-Agency (e2, e1)"
treatise,theorist,"Product-Producer (e2, e1)"
communion,saints,"Member-Collection (e2, e1)"
creditor,process,"Instrument-Agency (e2, e1)"
journal,use,"Message-Topic (e1, e2)"
laughter,joke,"Cause-Effect (e2, e1)"
efforts,objective,"Entity-Destination (e1, e2)"
bottle,blood,"Content-Container (e2, e1)"
explosion,crater,"Cause-Effect (e1, e2)"
damage,aircraft,"Cause-Effect (e2, e1)"
episode,video,"Content-Container (e1, e2)"
sound,structure,"Entity-Origin (e1, e2)"
building,wall,"Component-Whole (e2, e1)"
generations,future survival,"Entity-Destination (e1, e2)"
ornaments,molds,"Content-Container (e1, e2)"
saw,blades,"Component-Whole (e2, e1)"
notes,ideas,"Message-Topic (e1, e2)"
prisoner,tunnel,"Product-Producer (e1, e2)"
accident,power outage,"Cause-Effect (e1, e2)"
bench,magistrates,"Member-Collection (e2, e1)"
debate,ethical issues,"Message-Topic (e1, e2)"
eyewitness,account,"Product-Producer (e1, e2)"
letter,headquarters,"Entity-Origin (e1, e2)"
chain,saw,"Component-Whole (e1, e2)"
applicant,school,"Entity-Origin (e1, e2)"
garden,patches,"Component-Whole (e2, e1)"
flu,fevers,"Cause-Effect (e1, e2)"
father,college,"Entity-Destination (e1, e2)"
indicator,headset,"Component-Whole (e1, e2)"
hydrants,facility,"Product-Producer (e2, e1)"
influenza,virus,"Cause-Effect (e2, e1)"
soap,prime time,"Entity-Destination (e1, e2)"
Wrinkles,laughing,"Cause-Effect (e2, e1)"
varieties,church,Other
grain,spirits,"Product-Producer (e2, e1)"
crisis,economy,"Entity-Destination (e1, e2)"
damage,virus,"Cause-Effect (e2, e1)"
map,safe,"Content-Container (e1, e2)"
pants,box,"Content-Container (e1, e2)"
mechanism,bridge,"Component-Whole (e2, e1)"
dray,squirrels,"Member-Collection (e1, e2)"
reagent,bottle,"Content-Container (e1, e2)"
illusion,experiments,"Content-Container (e1, e2)"
criticism,weaknesses,"Message-Topic (e1, e2)"
singer,outdoor stage,"Entity-Destination (e1, e2)"
screwdriver,men,"Instrument-Agency (e2, e1)"
life,movie,"Content-Container (e2, e1)"
fear,robbers,"Entity-Origin (e1, e2)"
ship,harbour,"Entity-Origin (e1, e2)"
state,capital,"Entity-Origin (e2, e1)"
asphalt,term,"Entity-Origin (e1, e2)"
lord,giving,Other
flock,ducks,"Member-Collection (e2, e1)"
debate,kiosks,"Message-Topic (e1, e2)"
award,organization,"Entity-Destination (e1, e2)"
officer,apparatus,"Instrument-Agency (e2, e1)"
roof,building,"Component-Whole (e1, e2)"
cow,nuzzle,"Component-Whole (e2, e1)"
bus,computer,"Component-Whole (e1, e2)"
plan,crime,"Message-Topic (e1, e2)"
guide,world,"Message-Topic (e1, e2)"
book,influence,"Content-Container (e1, e2)"
picture,holes,"Component-Whole (e2, e1)"
bottle,water,"Content-Container (e2, e1)"
addition,scribe,"Product-Producer (e1, e2)"
blocks,caisson,"Content-Container (e1, e2)"
key,keyboard,"Component-Whole (e1, e2)"
methamphetamine,container,"Content-Container (e1, e2)"
belief,determinism,Other
bungalow,barn,"Content-Container (e1, e2)"
zoo,creeps,"Member-Collection (e2, e1)"
complex,poison,"Instrument-Agency (e1, e2)"
astronauts,asteroid,"Entity-Destination (e1, e2)"
bolt,door,"Component-Whole (e1, e2)"
team,fifth place,"Entity-Destination (e1, e2)"
exhibition,view,"Content-Container (e1, e2)"
object,nylon bag,"Content-Container (e1, e2)"
tools,process,"Instrument-Agency (e1, e2)"
pieces,hutch,"Content-Container (e1, e2)"
constitution,leaders,"Product-Producer (e1, e2)"
musician,preparation,"Instrument-Agency (e1, e2)"
agarose,tray,"Content-Container (e1, e2)"
team,chemistry,"Instrument-Agency (e2, e1)"
gun,drawer,"Content-Container (e1, e2)"
president,university,"Member-Collection (e1, e2)"
students,violence,"Instrument-Agency (e2, e1)"
damage,earthquakes,"Cause-Effect (e2, e1)"
train,photographer,"Entity-Origin (e1, e2)"
fluids,cylinder,"Content-Container (e1, e2)"
ship,port,"Entity-Origin (e1, e2)"
worker,boxcar,"Content-Container (e1, e2)"
tempeh,soybeans,"Entity-Origin (e1, e2)"
whirl,insects,"Content-Container (e2, e1)"
tessellate,songs,"Component-Whole (e1, e2)"
respondents,programs,"Instrument-Agency (e2, e1)"
abscess,infection,"Cause-Effect (e2, e1)"
study,evaluations,"Instrument-Agency (e2, e1)"
act,limitation,"Instrument-Agency (e2, e1)"
bottle,testimony,"Content-Container (e2, e1)"
flour,mixture,"Content-Container (e1, e2)"
body,workers,"Member-Collection (e2, e1)"
fat,disease,"Cause-Effect (e1, e2)"
barium,sulphate,Other
fees,discussion,"Message-Topic (e1, e2)"
country,machines,"Product-Producer (e1, e2)"
preforms,bottles,"Entity-Destination (e1, e2)"
plant,flask,"Content-Container (e1, e2)"
acetoin,filtrate,"Entity-Origin (e1, e2)"
metal,ground,"Entity-Origin (e1, e2)"
pillars,ruins,"Component-Whole (e1, e2)"
change,console,"Instrument-Agency (e2, e1)"
fable,progress,"Message-Topic (e1, e2)"
resources,programmers,"Entity-Destination (e1, e2)"
technocrats,government,"Member-Collection (e1, e2)"
basin,depression,"Entity-Destination (e1, e2)"
designer,sets,"Product-Producer (e1, e2)"
notification,names,"Message-Topic (e1, e2)"
zoo,misfits,"Member-Collection (e2, e1)"
researcher,question,"Instrument-Agency (e2, e1)"
student,book,"Instrument-Agency (e2, e1)"
guy,knob,"Instrument-Agency (e2, e1)"
fox,fury,"Instrument-Agency (e2, e1)"
work,man,"Product-Producer (e1, e2)"
poem,poet,"Product-Producer (e1, e2)"
electrical short,fire,"Cause-Effect (e1, e2)"
batch,suitcase,"Content-Container (e1, e2)"
wriggle,worms,"Product-Producer (e2, e1)"
species,country,"Entity-Destination (e1, e2)"
message,social structure,"Message-Topic (e1, e2)"
raspberry,jelly,"Component-Whole (e1, e2)"
events,dissolution,"Cause-Effect (e1, e2)"
bat,wings,"Component-Whole (e2, e1)"
exhibition,dynamic connections,"Message-Topic (e1, e2)"
contamination,residues,"Cause-Effect (e2, e1)"
Asthma,narrowing,"Cause-Effect (e1, e2)"
request,firm,"Entity-Origin (e2, e1)"
invertebrate,halves,"Instrument-Agency (e2, e1)"
exhibit,designs,"Content-Container (e1, e2)"
hand,fingers,"Component-Whole (e2, e1)"
memo,chairman,"Entity-Origin (e2, e1)"
arm,chair,"Component-Whole (e1, e2)"
ride,sign,"Entity-Origin (e1, e2)"
farmer,hoe,"Instrument-Agency (e2, e1)"
meeting,influenza,"Message-Topic (e1, e2)"
air,lungs,"Content-Container (e1, e2)"
press,results,"Message-Topic (e1, e2)"
lyrics,sexual politics,"Message-Topic (e1, e2)"
incident,entry,"Cause-Effect (e2, e1)"
name,times,"Entity-Origin (e1, e2)"
imbalance,torque,"Cause-Effect (e1, e2)"
bombs,cars,"Entity-Destination (e1, e2)"
timer,clock,"Component-Whole (e1, e2)"
rain,offers,Other
officer,college,"Member-Collection (e1, e2)"
robbers,scene,"Entity-Origin (e1, e2)"
body,traders,"Member-Collection (e2, e1)"
prisoner,cell,"Entity-Destination (e1, e2)"
studies,vegetation,"Message-Topic (e1, e2)"
fish,eggs,"Product-Producer (e1, e2)"
clique,acquaintances,"Member-Collection (e2, e1)"
statement,president,"Product-Producer (e2, e1)"
world,factory,"Component-Whole (e2, e1)"
union,senses,"Member-Collection (e1, e2)"
engineers,method,"Product-Producer (e2, e1)"
oil,radiator,"Content-Container (e1, e2)"
parameters,text,"Content-Container (e2, e1)"
medicine,patient,"Entity-Destination (e1, e2)"
rookery,glossy ibis,"Member-Collection (e2, e1)"
fear,death,"Cause-Effect (e2, e1)"
data,text box,"Content-Container (e1, e2)"
view,perspective,"Entity-Origin (e1, e2)"
singer,song,"Content-Container (e1, e2)"
vehicles,city,"Entity-Destination (e1, e2)"
discussion,words,"Message-Topic (e1, e2)"
design,work,"Entity-Origin (e1, e2)"
county,mailbox,Other
devastation,earthquake,"Cause-Effect (e2, e1)"
rash,fungal imbalance,"Cause-Effect (e2, e1)"
fans,hiding,"Entity-Destination (e1, e2)"
chapters,book,"Component-Whole (e1, e2)"
patents,algorithms,"Content-Container (e2, e1)"
patch,flowers,"Member-Collection (e2, e1)"
statue,box,"Content-Container (e1, e2)"
box,cornerstone,"Content-Container (e1, e2)"
teeth,roots,"Component-Whole (e1, e2)"
neuron,jolt,"Product-Producer (e1, e2)"
cells,table,"Component-Whole (e1, e2)"
balls,basket,"Entity-Destination (e1, e2)"
rule,use,"Cause-Effect (e1, e2)"
proletariat,nationalities,"Member-Collection (e2, e1)"
boys,fighting,"Member-Collection (e1, e2)"
album,band,"Product-Producer (e1, e2)"
dean,faculty,"Member-Collection (e1, e2)"
